latitude,longitude,street_lighting_score,crowd_density,weather,day_of_week,hour_of_day,timestamp
-26.201847764848743,28.0574294280905,0.7738586134824404,0.1316271230916241,clear,0,15,2025-11-22 17:00:00
-26.23826918110376,28.071763081300052,0.9066067149040187,0.176920177693017,rain,1,5,2025-11-21 19:00:00
-26.237481420779744,28.07213933408325,0.1801878922193893,0.3269739093228854,clear,2,11,2025-10-21 16:00:00
-26.181443471277102,28.02628072434703,0.29276633253203804,0.05317910951252327,clear,0,5,2026-05-01 16:00:00
-26.20696941051005,28.07619610105171,0.854969581461901,0.19616288478922633,fog,1,10,2025-09-18 12:00:00
-26.229947527329966,28.001990070561167,0.7106656154803809,0.4707744839560839,clear,2,20,2026-01-23 09:00:00
-26.200840545325857,28.030146844881294,0.25999919820031353,0.1956724375911401,clear,5,18,2025-08-10 13:00:00
-26.243579106292486,28.071663908600705,0.874068735207642,0.5288109009300326,clear,0,2,2026-03-14 09:00:00
-26.191802859808558,28.02197095038536,0.1627565008993268,0.6472059325845657,clear,1,5,2025-08-12 08:00:00
-26.22310065955649,28.021846516025704,0.16021189487208964,0.7091432844857902,clear,3,21,2025-10-22 17:00:00
-26.17024408993628,28.02420978280655,0.38838059064759356,0.14997372001159492,rain,3,22,2025-09-19 19:00:00
-26.21896380410764,28.048985070787754,0.7893095093408393,0.4288568941243832,clear,6,23,2025-06-08 13:00:00
-26.20447798509182,28.035066622049147,0.47040554770150694,0.05948608145326677,rain,5,22,2025-09-14 08:00:00
-26.24883794600919,28.058138786908266,0.5905683453342359,0.5105928108028259,clear,5,18,2026-04-22 05:00:00
-26.242755311220545,28.07159285140517,0.09332435730076331,0.1932814675880012,clear,4,16,2025-08-15 22:00:00
-26.21075064435933,28.053935949995427,0.9090055330883373,0.05067199488445462,clear,0,12,2025-09-10 11:00:00
-26.20200611652829,28.016357337615805,0.42938402636192513,0.3983707643926837,clear,1,5,2026-03-09 16:00:00
-26.18999794518807,28.074614552188837,0.6869444495313006,0.038390992746129705,clear,1,20,2025-07-04 23:00:00
-26.22083374212907,28.021159429867797,0.4428481801318705,0.6539194286699073,rain,3,4,2026-01-10 05:00:00
-26.180501811387344,28.01199154362625,0.5347681358345877,0.18221249308509052,rain,2,7,2025-10-30 06:00:00
-26.163987760281078,28.007197382308878,0.3535242753260205,0.11429053868579274,rain,2,19,2025-07-04 22:00:00
-26.172014901110664,28.04507069925329,0.1458891263825647,0.100063518218398,fog,2,18,2025-11-24 05:00:00
-26.246038117465165,28.009100996998452,0.31629620328891184,0.14069322074794305,clear,2,11,2025-06-04 06:00:00
-26.201949305274216,28.01110207072901,0.6870474701876694,0.2974618205563821,rain,1,22,2025-11-01 16:00:00
-26.239506982158183,28.02400243844764,0.2714761352575655,0.5400394840057745,rain,3,2,2026-01-19 08:00:00
-26.225795498413746,28.02253224077476,0.7140189567016164,0.8357940270347125,clear,5,6,2026-05-29 00:00:00
-26.151333740673284,28.048339160826572,0.7481058700692795,0.3067666751484239,fog,6,7,2025-12-25 14:00:00
-26.235750445709847,28.065339622357815,0.10743380851586738,0.19955596610652881,clear,2,11,2025-11-23 13:00:00
-26.200111184654865,28.06090797249623,0.3755425822195939,0.48202459727118346,clear,2,3,2025-12-24 03:00:00
-26.18818442656819,28.020998756377317,0.6911194754750121,0.5436639493929292,clear,4,18,2025-08-08 01:00:00
-26.179753502945587,28.01962483983888,0.3925997202576628,0.36874691636563456,clear,0,1,2025-11-30 19:00:00
-26.194035131651308,28.077263322408555,0.8472427173139104,0.22026367880970188,rain,4,20,2025-08-30 12:00:00
-26.24902291525808,28.000658899327355,0.41333638741909295,0.30568337507973226,clear,1,13,2025-06-07 19:00:00
-26.2173538691756,28.070377642644814,0.0759493898677051,0.44915850099103694,fog,0,18,2025-08-18 02:00:00
-26.198228835661528,28.015978281529794,0.6713854485448816,0.06969554812273802,fog,0,6,2025-12-13 00:00:00
-26.241213350085516,28.075782745847178,0.3003906717309698,0.3217996800517939,clear,2,17,2026-01-22 13:00:00
-26.214937306879083,28.0273845827862,0.5371944078665977,0.31494277913014507,clear,0,4,2026-01-21 20:00:00
-26.246679689120864,28.03522814191146,0.7506752097905487,0.7303189421121917,storm,1,4,2026-03-04 22:00:00
-26.242142150284497,28.05656964911555,0.8550554431195709,0.4701871358784943,clear,4,6,2025-09-01 10:00:00
-26.21030767237984,28.047013524117858,0.07118481849840767,0.07932106275368822,storm,2,22,2026-02-02 13:00:00
-26.236728424595693,28.025435146376545,0.5719600203039814,0.3240141165050856,clear,3,4,2025-11-20 17:00:00
-26.193245915173843,28.044306473269426,0.4633796833096614,0.335787957656754,fog,4,20,2026-01-01 21:00:00
-26.18105350308627,28.05845655074903,0.25526555102414644,0.6098103922999316,clear,2,23,2025-07-25 14:00:00
-26.16994133008909,28.0033867956722,0.36828803018655587,0.5844232104114667,clear,6,15,2025-07-24 00:00:00
-26.22998497557552,28.000895944420456,0.2818193199561129,0.7154668794920382,storm,2,3,2025-07-18 06:00:00
-26.233251741774094,28.03664535512583,0.27667523771750346,0.17648359519657197,clear,6,14,2025-07-01 09:00:00
-26.23954321596656,28.01054692942428,0.31403964460271944,0.041791685055156375,rain,0,10,2025-11-06 02:00:00
-26.186356975045637,28.053147543317177,0.9032875225060822,0.7417654760501987,clear,5,11,2025-07-12 05:00:00
-26.179352427351308,28.017124196498195,0.46795707114610213,0.2139326716405849,clear,2,23,2025-06-28 04:00:00
-26.246841385517435,28.034628088543652,0.4097051834449529,0.7039760850331559,clear,2,6,2025-06-17 09:00:00
-26.15637877537563,28.015813674949943,0.7088412214816497,0.410827846073784,clear,0,10,2025-07-06 06:00:00
-26.244802871634853,28.04387868685993,0.23673343846021241,0.33756018194334436,clear,4,0,2026-04-22 19:00:00
-26.195870366469894,28.009284276750765,0.9633679109740084,0.21658527024329677,rain,3,1,2025-11-09 23:00:00
-26.179093948054906,28.001848548223,0.29026129387211363,0.6682200277789283,storm,3,21,2026-04-25 01:00:00
-26.16290308762539,28.004090531048536,0.6800924223428597,0.4256364406194453,clear,3,22,2026-04-16 14:00:00
-26.178591306786757,28.076340675321223,0.8400553888862942,0.6702086788515245,clear,5,16,2026-05-18 11:00:00
-26.16982719169302,28.011382897488875,0.5719164238564822,0.4091808262896948,clear,6,8,2025-09-17 10:00:00
-26.216054980745717,28.056678260250944,0.08845537862948695,0.48382333256528287,storm,1,12,2026-02-14 03:00:00
-26.168517488625348,28.005434096337826,0.340082805035642,0.7200000215421354,rain,5,20,2026-04-02 19:00:00
-26.241988515361534,28.008652828178814,0.69312514124574,0.33213549484610316,clear,4,6,2025-07-14 14:00:00
-26.160518334393945,28.040710100112747,0.10340280952411308,0.38314425506982286,storm,0,18,2025-12-15 12:00:00
-26.195240762384625,28.037189674412346,0.08027032377277689,0.6514874129167384,fog,3,23,2026-03-24 22:00:00
-26.16827022300375,28.076126424755188,0.7592666732691038,0.10654554834738827,rain,2,22,2025-11-11 02:00:00
-26.20476817154817,28.07558683624166,0.5990748127261655,0.12088619280040921,fog,2,3,2025-06-09 05:00:00
-26.185642230480347,28.062368691403396,0.13001139575832302,0.6360664896473279,rain,2,16,2025-11-04 07:00:00
-26.19735973390639,28.048168146410188,0.3300142848305649,0.2302821599562915,storm,5,7,2026-03-20 03:00:00
-26.176841047824468,28.03639682539144,0.4255852103827201,0.027692737708939954,rain,2,18,2025-11-30 17:00:00
-26.24183700179694,28.028494282746273,0.576587307876438,0.30168939327976785,clear,5,12,2025-11-11 22:00:00
-26.243964791600945,28.075767003758042,0.2494239259052601,0.23231298115801877,clear,5,0,2025-10-12 12:00:00
-26.225289676598987,28.048232704913975,0.6454905182282562,0.5969771265865657,clear,6,2,2026-01-12 06:00:00
-26.23404553198868,28.046325802214877,0.6010110484167098,0.28015509869375244,clear,5,17,2026-04-19 07:00:00
-26.162821643340777,28.01855208974151,0.42722682433212317,0.16891221509497897,clear,6,16,2026-02-25 01:00:00
-26.228078601264194,28.00373582543081,0.3847030081171831,0.02397346083052101,clear,0,18,2026-04-10 14:00:00
-26.152413474418086,28.07561508638076,0.35373300988146267,0.21914527447053683,clear,5,5,2025-09-28 08:00:00
-26.21631042082289,28.025098820707573,0.654440399082554,0.08860074953730987,clear,5,18,2025-09-11 16:00:00
-26.23178820843113,28.035407121865955,0.28698120453252823,0.3691772351425673,clear,6,3,2025-09-27 20:00:00
-26.17103014928575,28.009171195486857,0.38726425012699134,0.4328593987404799,clear,3,21,2026-02-13 11:00:00
-26.18412922244991,28.066953946392744,0.4117102620535032,0.10063103223328417,rain,2,4,2026-01-09 19:00:00
-26.200180428354685,28.002210546628476,0.5724711124481053,0.47799582232846816,clear,4,23,2025-12-24 19:00:00
-26.194463644906236,28.066719260967925,0.5173425871539079,0.4888935905120815,storm,6,13,2025-07-08 23:00:00
-26.178079822172773,28.011222801023038,0.6946955908781896,0.039677864371296105,clear,5,11,2025-11-04 13:00:00
-26.22715452586687,28.07092512901049,0.4182328460437996,0.20495862635839726,clear,4,20,2025-10-10 18:00:00
-26.150366608394325,28.05838181098689,0.9285175252205318,0.021161006596098514,clear,0,0,2025-08-16 02:00:00
-26.15252068378532,28.013173621000583,0.5204944045803389,0.19609297428267003,rain,5,1,2025-06-08 05:00:00
-26.184967431365305,28.045265439428757,0.370177785463167,0.36889758998688016,fog,0,18,2025-11-15 05:00:00
-26.230045754907085,28.025012505148418,0.16112390627549925,0.5829337642500294,rain,4,1,2025-10-22 00:00:00
-26.18197717575687,28.014258647912925,0.4010934782429009,0.26570936973710224,clear,1,6,2025-12-13 15:00:00
-26.242780159102082,28.068734575952888,0.5821933848893626,0.11556628318740107,clear,6,2,2025-08-11 20:00:00
-26.24693474977942,28.032281821320577,0.7983497763950419,0.2155798764035243,clear,5,7,2025-06-28 00:00:00
-26.224231711148878,28.03188349714923,0.46950494564849926,0.3910644028491785,clear,1,18,2025-11-04 16:00:00
-26.203737704326066,28.013590933984528,0.48760478473743496,0.24285665420991695,rain,5,11,2025-08-16 00:00:00
-26.16317274945916,28.030645254086863,0.39980387354249497,0.20396029499418147,clear,5,3,2025-08-12 12:00:00
-26.17728309302337,28.069729347706307,0.8692823848699015,0.7567987278158115,clear,6,15,2025-11-25 19:00:00
-26.17572934788,28.02905029683917,0.6696562568911247,0.9332006770110832,clear,3,3,2025-12-02 09:00:00
-26.207450666555193,28.07612828499998,0.6484690376024065,0.07131470955943496,storm,3,0,2026-01-22 08:00:00
-26.215406500745303,28.07570471193667,0.3589685156188745,0.3416561783728869,clear,2,0,2025-07-05 04:00:00
-26.21289612370154,28.011591892744587,0.7219977581944135,0.13925611947161523,rain,4,4,2026-02-23 14:00:00
-26.151235043626393,28.014184900281812,0.2751233524020487,0.13288069909058045,rain,5,21,2025-06-11 19:00:00
-26.245989080858752,28.06901392562655,0.711205547855642,0.5670334865380997,clear,1,6,2025-08-04 04:00:00
-26.163296850387756,28.031420873513976,0.42739824284743827,0.2867069925601308,clear,0,5,2025-09-11 10:00:00
-26.19213245914276,28.00034991858264,0.38419824418629694,0.3800161857417774,clear,2,10,2025-06-03 11:00:00
-26.20613845808104,28.02190974557643,0.3002997818431771,0.43405805807019,clear,3,3,2025-08-13 14:00:00
-26.177474233958485,28.047810319455643,0.6005336892067685,0.6599856418628557,fog,1,10,2025-09-07 10:00:00
-26.20133310585753,28.063941277276797,0.5730881861073895,0.3275874908490788,fog,5,13,2025-09-14 00:00:00
-26.162657676191834,28.01067108936746,0.580943766134866,0.21570122420693524,rain,5,22,2025-12-11 00:00:00
-26.159929813598872,28.008843309153338,0.21281728286260324,0.8034758432564691,clear,1,4,2026-03-14 14:00:00
-26.207827907312655,28.073767412285786,0.2890062810030516,0.39012204581184207,rain,3,22,2026-03-11 11:00:00
-26.222317220276494,28.060091869425804,0.5809616167548391,0.5616197590488179,clear,3,0,2025-06-25 13:00:00
-26.190764967140662,28.047182368062245,0.7553434717150787,0.30166873718845366,clear,2,14,2025-06-02 13:00:00
-26.15876366543833,28.06153494319967,0.5002894303118433,0.3842683015861414,clear,4,13,2026-04-29 19:00:00
-26.228933781099432,28.03430834890453,0.1987100908575059,0.06456385497351937,clear,3,2,2025-08-12 07:00:00
-26.18770334164365,28.06067645978473,0.25421594053118707,0.04260369610240527,clear,4,15,2026-01-21 08:00:00
-26.186843977990748,28.029744239301962,0.5822589089608493,0.13898074383253675,clear,5,0,2026-02-13 14:00:00
-26.176688697758472,28.019527565799407,0.9740311251211943,0.3329497423848231,clear,1,20,2026-01-12 19:00:00
-26.236843231487274,28.058321073703436,0.2100033662098089,0.1764321314672108,clear,6,23,2025-12-12 05:00:00
-26.17841750353179,28.03357378337258,0.22282156656842977,0.29023497913181007,clear,1,20,2025-08-20 16:00:00
-26.159096747933436,28.078510168346092,0.3577460952986602,0.16516926159785167,clear,5,13,2026-01-07 16:00:00
-26.232031689112976,28.027958814584647,0.7580112529791605,0.4587575506602641,clear,5,8,2026-04-06 19:00:00
-26.226245667507612,28.073738193642484,0.6572162090095954,0.23143872815955677,fog,4,8,2025-12-26 22:00:00
-26.152860490595835,28.074637003885364,0.6385825087792635,0.17940014698837345,clear,2,7,2025-10-22 06:00:00
-26.23190230472905,28.01934823576518,0.6678676417758483,0.36495274963635566,clear,5,19,2025-12-07 02:00:00
-26.16456149066304,28.06385769452704,0.26870282767365755,0.22033234300880608,clear,6,10,2025-06-18 15:00:00
-26.200772214355197,28.034645960411563,0.7903849107975484,0.5473263990646073,clear,0,21,2025-12-27 08:00:00
-26.22527689255968,28.073401978178428,0.3964742714994167,0.41536472956221976,clear,4,4,2026-05-01 12:00:00
-26.162925009872747,28.036009941810818,0.5658039212297751,0.03673483468616368,clear,5,3,2025-12-03 04:00:00
-26.205469474499733,28.05954429738699,0.4805058005107708,0.5405867315382683,clear,3,21,2025-08-01 14:00:00
-26.19851826460703,28.037357392733103,0.6303640160287329,0.17812861375012262,clear,1,10,2025-12-12 01:00:00
-26.214076663060023,28.01822406045703,0.19957720123085493,0.31618303682156756,clear,2,7,2025-10-29 23:00:00
-26.190704914856507,28.015948010315576,0.9323310420677238,0.21037375201857597,clear,1,4,2025-09-18 20:00:00
-26.233647612741496,28.034034495540507,0.35266213225287574,0.31485567563400063,rain,0,10,2025-12-18 21:00:00
-26.210891846334825,28.060439572561137,0.7834244781606399,0.37111813923768183,rain,2,12,2025-11-01 18:00:00
-26.15305876776647,28.04840571881446,0.6450392454036883,0.24102745517935764,clear,6,21,2026-04-18 01:00:00
-26.224186656729888,28.05509034319204,0.4413907153170013,0.01971085671436743,clear,1,7,2026-03-25 19:00:00
-26.18432633354587,28.022586108058555,0.1574997786249556,0.609694872060081,clear,4,12,2025-06-15 10:00:00
-26.21748099357753,28.038514827676607,0.4753200569578433,0.6519050735592684,storm,6,15,2026-01-03 15:00:00
-26.172652687431338,28.003551621197545,0.14076893766476586,0.32712964436091385,clear,1,0,2026-05-20 04:00:00
-26.236912633928164,28.065402593276648,0.3657501172075138,0.11430324240986228,clear,5,18,2025-11-05 02:00:00
-26.153017895492145,28.07919137297919,0.7235873180930391,0.3296351710652016,clear,1,7,2026-02-19 02:00:00
-26.204621045861636,28.03255032500997,0.1375305825278581,0.5623879009345993,clear,1,16,2025-07-11 17:00:00
-26.226394953665352,28.000877092250523,0.26654079550625986,0.5541643800253616,clear,3,18,2026-01-05 10:00:00
-26.242650325267,28.013583411164074,0.8246281784300779,0.043802487568585596,storm,3,20,2025-08-21 12:00:00
-26.233024209491244,28.052202150220033,0.25409593673481573,0.40877349927889556,clear,1,9,2026-04-21 05:00:00
-26.1980226051444,28.048966345456307,0.3238506883313633,0.3147871250324464,clear,4,20,2025-11-20 16:00:00
-26.216299682356873,28.063029177566843,0.1724871715830633,0.6374590065974696,clear,0,15,2025-08-05 14:00:00
-26.167111663411738,28.020310720876886,0.6664291578635012,0.380151553484367,clear,2,0,2026-05-14 11:00:00
-26.20691124763382,28.06109055324377,0.41138943157709856,0.24243892370001913,clear,4,10,2026-04-11 18:00:00
-26.225128572741237,28.055038721721893,0.40533305104277795,0.006897281029543864,clear,4,0,2025-06-20 03:00:00
-26.188285501339596,28.025825159817106,0.43433865927113874,0.6907072732400598,rain,4,8,2025-10-22 07:00:00
-26.179322278311453,28.043639051844558,0.5423154442871707,0.08466481963615265,clear,2,20,2025-07-17 23:00:00
-26.233295809209906,28.011781904679864,0.8391451419805236,0.11124279525353722,clear,3,19,2025-12-16 19:00:00
-26.23323807837117,28.036205160274847,0.3146291601539375,0.3833061281918869,clear,0,18,2026-03-19 21:00:00
-26.246332857306644,28.07049578716445,0.6670382753546658,0.3166638149803432,clear,1,20,2025-08-10 08:00:00
-26.176359798493436,28.03369531038603,0.27847028260457396,0.3046390627345381,storm,1,2,2026-05-07 03:00:00
-26.183619547237818,28.067165336518034,0.6705609204034922,0.24848550286604312,fog,0,19,2025-06-28 20:00:00
-26.202536912425018,28.047220269220773,0.10097997368304418,0.23486619458084315,clear,6,9,2026-04-12 16:00:00
-26.16558295510308,28.015350137048188,0.3388032902753974,0.6801574602782283,fog,4,2,2026-04-26 04:00:00
-26.169432984704994,28.04648849957583,0.5913981901782632,0.29119780179972704,clear,6,22,2025-11-25 01:00:00
-26.191464563560324,28.040478666332564,0.43929256858937527,0.10541256162097702,rain,5,21,2025-06-21 10:00:00
-26.163172871948674,28.03189130681571,0.9588140605121883,0.14023056991710744,clear,2,1,2026-01-10 10:00:00
-26.229415878996324,28.009570435161287,0.5145721227094849,0.5781639319045143,clear,4,9,2025-07-07 20:00:00
-26.238808038060228,28.033336693107778,0.3977884537168421,0.7103513445876065,clear,1,5,2025-12-30 07:00:00
-26.223025038848302,28.00582099009917,0.6959732217355921,0.14394311286268782,clear,2,13,2025-12-07 06:00:00
-26.24429131439107,28.0079015241119,0.5155920705716106,0.015501797605462237,clear,4,13,2025-08-06 07:00:00
-26.196883047199897,28.033273322634617,0.349318580482325,0.20690921452290323,clear,2,19,2026-01-14 17:00:00
-26.1563394307705,28.024430518557477,0.412670888639696,0.7272759797851053,clear,4,4,2026-02-05 03:00:00
-26.24606564593315,28.074043546068975,0.6544415257143484,0.4821522934397632,rain,0,5,2026-03-02 18:00:00
-26.237789008598998,28.03005646443042,0.5849709762764488,0.5394874866166071,rain,2,8,2025-10-27 20:00:00
-26.204780097171657,28.060628649765768,0.18261788293220282,0.4682529319867084,clear,5,3,2025-06-22 21:00:00
-26.15661249824721,28.042419802109297,0.505665502305647,0.32277149564561214,clear,5,5,2025-12-30 07:00:00
-26.218384389502326,28.056326853491385,0.3236782980705336,0.6647560344963435,clear,5,5,2025-07-15 03:00:00
-26.19927651913116,28.02080927864123,0.43642920998185925,0.3319086198345587,storm,0,8,2025-06-22 16:00:00
-26.245842714094962,28.075352397827064,0.44226910132294817,0.0037494466064216573,clear,2,3,2026-04-18 17:00:00
-26.23516567990379,28.042407079753154,0.12698326441411326,0.5513692017526184,clear,6,1,2025-07-13 00:00:00
-26.151336987704113,28.066505925702817,0.7251157622123539,0.3642834009324049,rain,4,23,2025-12-17 08:00:00
-26.153488130356394,28.02920365547809,0.7422667332268604,0.26009117499338386,clear,1,19,2025-12-15 05:00:00
-26.24950600190656,28.00801690792404,0.7678899275593991,0.5638558692969514,clear,2,14,2025-07-22 01:00:00
-26.154818821457674,28.05389693181767,0.2282128668137097,0.3206051469941432,clear,2,1,2025-07-28 11:00:00
-26.186088006218448,28.000620771866995,0.34635277338480974,0.22462765100697465,clear,1,13,2025-10-29 09:00:00
-26.163208170547996,28.03802343812524,0.2791966654223939,0.11787849680744743,clear,1,18,2026-03-05 07:00:00
-26.204526014436613,28.015424152213317,0.2971076953588547,0.13797477847777348,clear,1,21,2025-10-31 10:00:00
-26.198440397142075,28.050190040354828,0.45227178323926137,0.5809955570503315,clear,1,11,2025-07-20 01:00:00
-26.201115341974308,28.078353589851027,0.45847883018035046,0.40266047708806463,clear,3,8,2026-04-12 00:00:00
-26.18331357424539,28.03715223250565,0.816121312582958,0.29180842828976983,clear,0,21,2026-03-19 18:00:00
-26.236034874524368,28.065399860522053,0.2132273021185054,0.5382505098937468,fog,5,6,2025-06-23 15:00:00
-26.24700264101273,28.040622734956088,0.7197251759761597,0.3805918361986152,rain,4,10,2025-09-27 07:00:00
-26.21920700584088,28.03966720248832,0.6124730671330111,0.35322259351531743,clear,1,4,2025-08-12 14:00:00
-26.179531923726334,28.0744338794543,0.8354889222110192,0.1689009481287756,clear,3,3,2026-02-20 01:00:00
-26.229814654787706,28.071197269499734,0.5768879416597781,0.28782647877019024,clear,1,16,2026-01-26 13:00:00
-26.18265675666751,28.062864037215036,0.3729100041962346,0.06416549964081095,clear,4,11,2025-06-01 12:00:00
-26.153008795389272,28.023700460265342,0.088487048205437,0.6706062575468302,rain,3,12,2025-11-13 05:00:00
-26.24060992842106,28.043600673257913,0.2510294657309474,0.2767166535967781,clear,4,4,2026-03-03 20:00:00
-26.182739788177486,28.017911778664455,0.2711289318290763,0.38281840999248035,clear,5,5,2026-04-19 22:00:00
-26.205624978069544,28.03551333584372,0.3005281809650138,0.44558145260207627,clear,0,13,2026-02-22 04:00:00
-26.163185774562248,28.03873704526078,0.38565884575555154,0.3748002896548059,fog,2,2,2025-08-18 02:00:00
-26.23228502105526,28.066531203213547,0.6250104409511363,0.36295158762879454,clear,1,14,2025-06-28 00:00:00
-26.180737404777382,28.071682269226,0.6843737089177874,0.37414774564279785,clear,1,4,2025-10-26 05:00:00
-26.166188471035188,28.033169604991716,0.491808351029716,0.11581041815282873,clear,0,4,2025-10-13 02:00:00
-26.155538578052596,28.00141635560586,0.18910861842454207,0.29795447700106775,storm,5,15,2026-02-21 22:00:00
-26.181675197171035,28.068941907183145,0.7398217708207154,0.15297599999081796,clear,3,17,2026-03-19 02:00:00
-26.200282523599157,28.01394229428011,0.619534551659321,0.6303775168595211,fog,6,16,2025-11-23 02:00:00
-26.18821527597988,28.04975055711123,0.1732249570282025,0.38179472027697847,clear,5,10,2025-12-14 00:00:00
-26.163109501552128,28.00199767203473,0.5137001369408245,0.26706796158396323,rain,6,2,2025-06-28 19:00:00
-26.192939025336116,28.031960518020846,0.5782861025013664,0.03647611223064233,clear,5,4,2026-05-13 05:00:00
-26.246961294030317,28.078876824169225,0.7596376791793541,0.3754840173107811,clear,3,23,2025-06-13 19:00:00
-26.1569051304493,28.008055488088303,0.8765349972304696,0.3412037375001364,clear,3,23,2025-06-05 13:00:00
-26.18104732489684,28.03389545215997,0.5475693427345965,0.28051025893330606,clear,3,14,2026-04-07 19:00:00
-26.182348661422274,28.024571996015197,0.8123895426503349,0.6281904237301484,clear,6,16,2026-05-20 01:00:00
-26.228432484760226,28.07240704987106,0.08831953253140895,0.40317067467493073,clear,5,10,2026-01-23 06:00:00
-26.184111452976733,28.06954720863259,0.5524518955971974,0.43613254023525777,clear,4,23,2025-12-21 06:00:00
-26.210613559434584,28.0190159008245,0.8616608406183786,0.35003933924829606,clear,5,13,2025-12-07 17:00:00
-26.18487670229585,28.006495022964035,0.7785376021516386,0.4622971493090323,rain,0,23,2026-01-01 07:00:00
-26.2393406969692,28.05017107152489,0.5689151288566063,0.26655305914056304,clear,5,11,2026-04-23 00:00:00
-26.184215469539694,28.026909496950697,0.9745210833412795,0.5499772629674046,clear,3,7,2026-01-14 06:00:00
-26.150058627422933,28.053766751248485,0.12275363022655009,0.5779771607498129,clear,2,17,2025-08-31 20:00:00
-26.245178796113944,28.002569580485424,0.19335512930830026,0.10713063544959618,clear,6,10,2025-07-04 10:00:00
-26.152282581577868,28.0106719388142,0.4077204026384887,0.2519238991510682,clear,0,11,2026-03-16 09:00:00
-26.209309203927713,28.05490977862181,0.657986433227695,0.17956907626722024,storm,4,1,2025-07-30 07:00:00
-26.16292465496627,28.0169896524242,0.4398737802111326,0.35866167769283286,clear,2,4,2025-07-24 19:00:00
-26.171761451594172,28.06860701406099,0.6553100277520515,0.5059141753414328,rain,5,8,2025-06-26 10:00:00
-26.19329837390133,28.00468727101681,0.2622793652136297,0.2811356735644362,clear,3,16,2026-05-09 04:00:00
-26.176155079074867,28.017238558622847,0.2609188121307048,0.44460491818493525,rain,2,4,2025-08-24 08:00:00
-26.162148443869864,28.079884819878803,0.5882008781311444,0.27360536419157333,clear,6,21,2025-07-29 07:00:00
-26.209585967834897,28.034646088206944,0.701798662960493,0.12174984507786968,rain,1,20,2025-10-08 13:00:00
-26.217296683843674,28.05623725308357,0.31167902400997555,0.37873468651549497,clear,5,6,2025-07-17 05:00:00
-26.18324066144364,28.01461304390856,0.5143935622599136,0.4101117201815351,clear,2,1,2026-03-13 19:00:00
-26.169215405805872,28.048789498798843,0.7612934876028458,0.4419486241663613,clear,1,17,2025-08-24 15:00:00
-26.173771486522337,28.05808848546955,0.17410413249284273,0.5937355479079544,clear,4,22,2025-10-08 02:00:00
-26.170218635114136,28.025158130869322,0.3346638916093193,0.15495905198560592,rain,4,4,2025-08-15 15:00:00
-26.206441668518707,28.06631176895807,0.8766143415297286,0.7341357659762773,clear,6,2,2026-01-13 13:00:00
-26.168216578382495,28.048273406277783,0.9086061788477882,0.044952160825062634,clear,0,10,2025-11-15 13:00:00
-26.23797909446294,28.0311298407692,0.7154854783497383,0.13320278000360156,clear,5,2,2026-03-11 00:00:00
-26.195551090203914,28.044611391467452,0.475367868846963,0.45745826968193726,fog,2,2,2025-07-08 18:00:00
-26.24942413395019,28.046140867794872,0.45190617272832173,0.2734820060186188,clear,3,9,2025-07-06 22:00:00
-26.217541417009972,28.01324282341551,0.8727910407011017,0.39504400184290683,rain,5,6,2025-08-27 01:00:00
-26.21335384651286,28.032218589589355,0.40821128148222313,0.3052717969405772,storm,6,22,2025-11-25 04:00:00
-26.210382730839076,28.02747444704156,0.3587632851777612,0.3900165196495857,rain,1,3,2025-10-12 17:00:00
-26.18045327933101,28.03207221780633,0.505367337296036,0.4552840390470577,clear,6,5,2026-02-15 22:00:00
-26.211144189872964,28.060888847078818,0.6426955739446162,0.16417571638101694,clear,0,12,2026-02-20 03:00:00
-26.205130637737746,28.038603072597333,0.6396027787725235,0.6431942851118718,clear,1,14,2025-10-23 08:00:00
-26.226245586912565,28.07522529225914,0.4332872313822673,0.38426428284176345,clear,1,11,2026-02-16 03:00:00
-26.212674820837066,28.023494113068676,0.530775815374137,0.301328873437675,clear,2,16,2026-05-13 09:00:00
-26.227273037273683,28.033256286262795,0.5383843083152178,0.6093285575007642,clear,1,14,2025-06-29 16:00:00
-26.242680407623155,28.062956544838322,0.13033627194488326,0.24130921346804352,clear,5,2,2026-01-31 20:00:00
-26.189655140661863,28.04368196746566,0.899220602473093,0.42187871465439,clear,1,6,2025-06-19 10:00:00
-26.183178720144497,28.043762251713954,0.36414865527758217,0.8165508849131652,clear,6,13,2025-07-07 10:00:00
-26.18805096539904,28.004267213040414,0.7658247619465799,0.41591254922394827,clear,3,1,2025-06-28 21:00:00
-26.20365059561994,28.031887973017476,0.6587186277500564,0.4073094886297456,clear,2,8,2026-01-29 00:00:00
-26.212021421982076,28.02165869859374,0.5038836780141662,0.2929984595992628,clear,3,10,2026-01-10 09:00:00
-26.163666635042816,28.079946809826488,0.6756158361459385,0.7052937470990793,clear,6,11,2025-10-21 04:00:00
-26.19809182148638,28.024668405650583,0.481529708004376,0.1503082651245533,clear,0,6,2025-09-02 05:00:00
-26.202081812237026,28.070759722783507,0.5286348857249924,0.3675417778372499,clear,4,5,2025-10-13 14:00:00
-26.247435793419356,28.054098698803237,0.3231719485171029,0.13958356260348048,clear,5,17,2025-09-06 10:00:00
-26.215875217237382,28.027273312735367,0.38378850830718436,0.008349717870279315,clear,1,2,2025-07-14 13:00:00
-26.211980438121415,28.04348275026993,0.5322524439150462,0.37498434338859415,clear,2,18,2026-05-17 00:00:00
